"ASSESSMENTYEAR","ECOREGION","GUILD","STOCKID","YEAR","METRIC","VALUE","valueMean","stockValue","guildValue","ecoValue"
2015,"Celtic Seas","demersal","had-rock",2014,"SSB",3763,15692.08,0.239802499095085,0.655880143490944,0.937664040250329
2015,"Celtic Seas","demersal","had-rock",2015,"SSB",13052,15692.08,0.831757166672614,1.11521064793882,0.985861723132856
2015,"The Baltic Sea","pelagic","her-2532-gor",1974,"SSB",1682419,939753.952380952,1.79027605655442,1.1217460747739,1.1217460747739
2015,"The Baltic Sea","pelagic","her-2532-gor",1975,"SSB",1575258,939753.952380952,1.67624514481577,1.00264125215167,1.00264125215167
2015,"The Baltic Sea","pelagic","her-2532-gor",1976,"SSB",1366761,939753.952380952,1.45438175230568,0.899051199888853,0.899051199888853
2015,"The Baltic Sea","pelagic","her-2532-gor",1977,"SSB",1518769,939753.952380952,1.61613472989612,1.0299816356606,1.0299816356606
2015,"The Baltic Sea","pelagic","her-2532-gor",1978,"SSB",1441083,939753.952380952,1.53346841090573,0.89440699558237,0.89440699558237
2015,"The Baltic Sea","pelagic","her-2532-gor",1979,"SSB",1408854,939753.952380952,1.49917326384267,0.769093484253327,0.769093484253327
2015,"The Baltic Sea","pelagic","her-2532-gor",1980,"SSB",1357466,939753.952380952,1.44449086546615,0.890787688754824,0.890787688754824
2015,"The Baltic Sea","pelagic","her-2532-gor",1981,"SSB",1286459,939753.952380952,1.36893172594873,0.802581330416102,0.802581330416102
2015,"The Baltic Sea","pelagic","her-2532-gor",1982,"SSB",1428073,939753.952380952,1.51962436165535,0.8742932039351,0.8742932039351
2015,"The Baltic Sea","pelagic","her-2532-gor",1983,"SSB",1405746,939753.952380952,1.49586601518239,0.910099434444717,0.910099434444717
2015,"The Baltic Sea","pelagic","her-2532-gor",1984,"SSB",1318511,939753.952380952,1.40303852583906,0.932919149078886,0.932919149078886
2015,"The Baltic Sea","pelagic","her-2532-gor",1985,"SSB",1265959,939753.952380952,1.34711750537742,0.997434944069264,0.997434944069264
2015,"The Baltic Sea","pelagic","her-2532-gor",1986,"SSB",1201430,939753.952380952,1.27845165956053,1.07193851059317,1.07193851059317
2015,"The Baltic Sea","pelagic","her-2532-gor",1987,"SSB",1146207,939753.952380952,1.2196884057747,1.01520097143591,1.01520097143591
2015,"The Baltic Sea","pelagic","her-2532-gor",1988,"SSB",1149349,939753.952380952,1.22303183411788,1.09305321644258,1.09305321644258
2015,"The Baltic Sea","pelagic","her-2532-gor",1989,"SSB",1011683,939753.952380952,1.07654029806079,0.972446983007169,0.972446983007169
2015,"The Baltic Sea","pelagic","her-2532-gor",1990,"SSB",868697,939753.952380952,0.924387705738376,1.05168066596015,1.05168066596015
2015,"The Baltic Sea","pelagic","her-2532-gor",1991,"SSB",779047,939753.952380952,0.828990394800909,1.29370176270709,1.29370176270709
2015,"The Baltic Sea","pelagic","her-2532-gor",1992,"SSB",798752,939753.952380952,0.849958649257382,1.36050646896722,1.36050646896722
2015,"The Baltic Sea","pelagic","her-2532-gor",1993,"SSB",749694,939753.952380952,0.797755623267752,1.34170002173029,1.34170002173029
2015,"The Baltic Sea","pelagic","her-2532-gor",1994,"SSB",756137,939753.952380952,0.804611673177067,1.28792724926131,1.28414963807677
2015,"The Baltic Sea","pelagic","her-2532-gor",1995,"SSB",661870,939753.952380952,0.704301374123612,1.14293979801073,1.1575470506602
2015,"The Baltic Sea","pelagic","her-2532-gor",1996,"SSB",607154,939753.952380952,0.6460776232563,1.1199202810816,1.15495740327857
2015,"The Baltic Sea","pelagic","her-2532-gor",1997,"SSB",571598,939753.952380952,0.608242187810761,1.07302417541095,1.12211354550183
2015,"The Baltic Sea","pelagic","her-2532-gor",1998,"SSB",520056,939753.952380952,0.553395916752881,0.891108626906246,0.920475620153658
2015,"The Baltic Sea","pelagic","her-2532-gor",1999,"SSB",442120,939753.952380952,0.470463570682356,0.873793292156472,0.88209424993805
2015,"The Baltic Sea","pelagic","her-2532-gor",2000,"SSB",451656,939753.952380952,0.480610907627138,0.865075301078159,0.915609069603397
2015,"The Baltic Sea","pelagic","her-2532-gor",2001,"SSB",405680,939753.952380952,0.431687463481449,0.861783984665364,0.905790026752692
2015,"The Baltic Sea","pelagic","her-2532-gor",2002,"SSB",422897,939753.952380952,0.450008216436389,0.919005283032264,0.857278980231324
2015,"The Baltic Sea","pelagic","her-2532-gor",2003,"SSB",489399,939753.952380952,0.520773547969724,0.835604806176219,0.77047733954012
2015,"The Baltic Sea","pelagic","her-2532-gor",2004,"SSB",499874,939753.952380952,0.531920082627504,0.90386089298326,0.828132886269584
2015,"The Baltic Sea","pelagic","her-2532-gor",2005,"SSB",561197,939753.952380952,0.597174397168702,0.938001306547473,0.901720469736935
2015,"The Baltic Sea","pelagic","her-2532-gor",2006,"SSB",624152,939753.952380952,0.664165336489039,0.902625117173103,0.91154772345137
2015,"The Baltic Sea","pelagic","her-2532-gor",2007,"SSB",655926,939753.952380952,0.697976314266252,0.886622204675115,0.899388555004546
2015,"The Baltic Sea","pelagic","her-2532-gor",2008,"SSB",674088,939753.952380952,0.717302649584113,0.864313334079246,0.834189746131166
2015,"The Baltic Sea","pelagic","her-2532-gor",2009,"SSB",786991,939753.952380952,0.837443671299372,0.964771965725203,0.874580832173711
2015,"The Baltic Sea","pelagic","her-2532-gor",2010,"SSB",857453,939753.952380952,0.912422871782092,1.00975518684405,0.91775281358876
2015,"The Baltic Sea","pelagic","her-2532-gor",2011,"SSB",859512,939753.952380952,0.914613870814108,0.965685162800387,0.954686192326464
2015,"The Baltic Sea","pelagic","her-2532-gor",2012,"SSB",898035,939753.952380952,0.955606515646725,0.985112679113165,1.04656263592652
2015,"The Baltic Sea","pelagic","her-2532-gor",2013,"SSB",956055,939753.952380952,1.01734608040514,1.1048411666637,1.15000561391537
2015,"The Baltic Sea","pelagic","her-2532-gor",2014,"SSB",1007528,939753.952380952,1.0721189279889,1.14477425952339,1.25239432762271
2015,"The Baltic Sea","pelagic","her-2532-gor",2015,"SSB",1000071,939753.952380952,1.06418387224255,1.08897847994923,1.34963202823411
2015,"The Baltic Sea","pelagic","her-30",1973,"SSB",183322,426372.76744186,0.4299571032641,0.4299571032641,0.4299571032641
2015,"The Baltic Sea","pelagic","her-30",1974,"SSB",172646,426372.76744186,0.404917980657716,1.1217460747739,1.1217460747739
2015,"The Baltic Sea","pelagic","her-30",1975,"SSB",173512,426372.76744186,0.406949067223576,1.00264125215167,1.00264125215167
2015,"The Baltic Sea","pelagic","her-30",1976,"SSB",194269,426372.76744186,0.455631819934396,0.899051199888853,0.899051199888853
2015,"The Baltic Sea","pelagic","her-30",1977,"SSB",201793,426372.76744186,0.473278350328779,1.0299816356606,1.0299816356606
2015,"The Baltic Sea","pelagic","her-30",1978,"SSB",211504,426372.76744186,0.496054195179903,0.89440699558237,0.89440699558237
2015,"The Baltic Sea","pelagic","her-30",1979,"SSB",193881,426372.76744186,0.454721818101193,0.769093484253327,0.769093484253327
2015,"The Baltic Sea","pelagic","her-30",1980,"SSB",178975,426372.76744186,0.419761799220455,0.890787688754824,0.890787688754824
2015,"The Baltic Sea","pelagic","her-30",1981,"SSB",168721,426372.76744186,0.395712420875957,0.802581330416102,0.802581330416102
2015,"The Baltic Sea","pelagic","her-30",1982,"SSB",170246,426372.76744186,0.399289103338933,0.8742932039351,0.8742932039351
2015,"The Baltic Sea","pelagic","her-30",1983,"SSB",200186,426372.76744186,0.469509347890745,0.910099434444717,0.910099434444717
2015,"The Baltic Sea","pelagic","her-30",1984,"SSB",251450,426372.76744186,0.589742167419938,0.932919149078886,0.932919149078886
2015,"The Baltic Sea","pelagic","her-30",1985,"SSB",284361,426372.76744186,0.666930493019292,0.997434944069264,0.997434944069264
2015,"The Baltic Sea","pelagic","her-30",1986,"SSB",330380,426372.76744186,0.774861870241397,1.07193851059317,1.07193851059317
2015,"The Baltic Sea","pelagic","her-30",1987,"SSB",404335,426372.76744186,0.948313379454129,1.01520097143591,1.01520097143591
2015,"The Baltic Sea","pelagic","her-30",1988,"SSB",403124,426372.76744186,0.945473141773693,1.09305321644258,1.09305321644258
2015,"The Baltic Sea","pelagic","her-30",1989,"SSB",501822,426372.76744186,1.17695603077752,0.972446983007169,0.972446983007169
2015,"The Baltic Sea","pelagic","her-30",1990,"SSB",584785,426372.76744186,1.37153459286009,1.05168066596015,1.05168066596015
2015,"The Baltic Sea","pelagic","her-30",1991,"SSB",615999,426372.76744186,1.44474283312195,1.29370176270709,1.29370176270709
2015,"The Baltic Sea","pelagic","her-30",1992,"SSB",678744,426372.76744186,1.59190279452487,1.36050646896722,1.36050646896722
2015,"The Baltic Sea","pelagic","her-30",1993,"SSB",615999,426372.76744186,1.44474283312195,1.34170002173029,1.34170002173029
2015,"The Baltic Sea","pelagic","her-30",1994,"SSB",691764,426372.76744186,1.62243945397926,1.28792724926131,1.28414963807677
2015,"The Baltic Sea","pelagic","her-30",1995,"SSB",548532,426372.76744186,1.28650805559433,1.14293979801073,1.1575470506602
2015,"The Baltic Sea","pelagic","her-30",1996,"SSB",520216,426372.76744186,1.22009668469489,1.1199202810816,1.15495740327857
2015,"The Baltic Sea","pelagic","her-30",1997,"SSB",425917,426372.76744186,0.99893105874328,1.07302417541095,1.12211354550183
2015,"The Baltic Sea","pelagic","her-30",1998,"SSB",391601,426372.76744186,0.918447494546889,0.891108626906246,0.920475620153658
2015,"The Baltic Sea","pelagic","her-30",1999,"SSB",419996,426372.76744186,0.985044149324734,0.873793292156472,0.88209424993805
2015,"The Baltic Sea","pelagic","her-30",2000,"SSB",435391,426372.76744186,1.02115105195917,0.865075301078159,0.915609069603397
2015,"The Baltic Sea","pelagic","her-30",2001,"SSB",458630,426372.76744186,1.07565500196383,0.861783984665364,0.905790026752692
2015,"The Baltic Sea","pelagic","her-30",2002,"SSB",460469,426372.76744186,1.07996812920935,0.919005283032264,0.857278980231324
2015,"The Baltic Sea","pelagic","her-30",2003,"SSB",431922,426372.76744186,1.01301497886798,0.835604806176219,0.77047733954012
2015,"The Baltic Sea","pelagic","her-30",2004,"SSB",438450,426372.76744186,1.02832552517507,0.90386089298326,0.828132886269584
2015,"The Baltic Sea","pelagic","her-30",2005,"SSB",510426,426372.76744186,1.19713555596536,0.938001306547473,0.901720469736935
2015,"The Baltic Sea","pelagic","her-30",2006,"SSB",497325,426372.76744186,1.16640892190145,0.902625117173103,0.91154772345137
2015,"The Baltic Sea","pelagic","her-30",2007,"SSB",477347,426372.76744186,1.11955320895369,0.886622204675115,0.899388555004546
2015,"The Baltic Sea","pelagic","her-30",2008,"SSB",469301,426372.76744186,1.10068239774247,0.864313334079246,0.834189746131166
2015,"The Baltic Sea","pelagic","her-30",2009,"SSB",560733,426372.76744186,1.31512386066369,0.964771965725203,0.874580832173711
2015,"The Baltic Sea","pelagic","her-30",2010,"SSB",637303,426372.76744186,1.49470850078834,1.00975518684405,0.91775281358876
2015,"The Baltic Sea","pelagic","her-30",2011,"SSB",598391,426372.76744186,1.40344563652648,0.965685162800387,0.954686192326464
2015,"The Baltic Sea","pelagic","her-30",2012,"SSB",600189,426372.76744186,1.40766260378447,0.985112679113165,1.04656263592652
2015,"The Baltic Sea","pelagic","her-30",2013,"SSB",674684,426372.76744186,1.58238061039393,1.1048411666637,1.15000561391537
2015,"The Baltic Sea","pelagic","her-30",2014,"SSB",695927,426372.76744186,1.6322032107618,1.14477425952339,1.25239432762271
2015,"The Baltic Sea","pelagic","her-30",2015,"SSB",669461,426372.76744186,1.57013076612893,1.08897847994923,1.34963202823411
2015,"The Baltic Sea","pelagic","her-31",1980,"SSB",1.667,1,1.667,0.890787688754824,0.890787688754824
2015,"The Baltic Sea","pelagic","her-31",1981,"SSB",1.365,1,1.365,0.802581330416102,0.802581330416102
2015,"The Baltic Sea","pelagic","her-31",1982,"SSB",1.549,1,1.549,0.8742932039351,0.8742932039351
2015,"The Baltic Sea","pelagic","her-31",1983,"SSB",1.432,1,1.432,0.910099434444717,0.910099434444717
2015,"The Baltic Sea","pelagic","her-31",1984,"SSB",1.43,1,1.43,0.932919149078886,0.932919149078886
2015,"The Baltic Sea","pelagic","her-31",1985,"SSB",1.635,1,1.635,0.997434944069264,0.997434944069264
2015,"The Baltic Sea","pelagic","her-31",1986,"SSB",1.875,1,1.875,1.07193851059317,1.07193851059317
2015,"The Baltic Sea","pelagic","her-31",1987,"SSB",1.761,1,1.761,1.01520097143591,1.01520097143591
2015,"The Baltic Sea","pelagic","her-31",1988,"SSB",1.637,1,1.637,1.09305321644258,1.09305321644258
2015,"The Baltic Sea","pelagic","her-31",1989,"SSB",1.346,1,1.346,0.972446983007169,0.972446983007169
2015,"The Baltic Sea","pelagic","her-31",1990,"SSB",1.385,1,1.385,1.05168066596015,1.05168066596015
2015,"The Baltic Sea","pelagic","her-31",1991,"SSB",1.551,1,1.551,1.29370176270709,1.29370176270709
2015,"The Baltic Sea","pelagic","her-31",1992,"SSB",1.231,1,1.231,1.36050646896722,1.36050646896722
2015,"The Baltic Sea","pelagic","her-31",1993,"SSB",1.017,1,1.017,1.34170002173029,1.34170002173029
2015,"The Baltic Sea","pelagic","her-31",1994,"SSB",0.753,1,0.753,1.28792724926131,1.28414963807677
2015,"The Baltic Sea","pelagic","her-31",1995,"SSB",0.543,1,0.543,1.14293979801073,1.1575470506602
2015,"The Baltic Sea","pelagic","her-31",1996,"SSB",0.618,1,0.618,1.1199202810816,1.15495740327857
2015,"The Baltic Sea","pelagic","her-31",1997,"SSB",0.565,1,0.565,1.07302417541095,1.12211354550183
2015,"The Baltic Sea","pelagic","her-31",1998,"SSB",0.599,1,0.599,0.891108626906246,0.920475620153658
2015,"The Baltic Sea","pelagic","her-31",1999,"SSB",0.478,1,0.478,0.873793292156472,0.88209424993805
2015,"The Baltic Sea","pelagic","her-31",2000,"SSB",0.408,1,0.408,0.865075301078159,0.915609069603397
2015,"The Baltic Sea","pelagic","her-31",2001,"SSB",0.526,1,0.526,0.861783984665364,0.905790026752692
2015,"The Baltic Sea","pelagic","her-31",2002,"SSB",0.627,1,0.627,0.919005283032264,0.857278980231324
2015,"The Baltic Sea","pelagic","her-31",2003,"SSB",0.67,1,0.67,0.835604806176219,0.77047733954012
2015,"The Baltic Sea","pelagic","her-31",2004,"SSB",0.674,1,0.674,0.90386089298326,0.828132886269584
2015,"The Baltic Sea","pelagic","her-31",2005,"SSB",0.638,1,0.638,0.938001306547473,0.901720469736935
2015,"The Baltic Sea","pelagic","her-31",2006,"SSB",0.508,1,0.508,0.902625117173103,0.91154772345137
2015,"The Baltic Sea","pelagic","her-31",2007,"SSB",0.539,1,0.539,0.886622204675115,0.899388555004546
2015,"The Baltic Sea","pelagic","her-31",2008,"SSB",0.458,1,0.458,0.864313334079246,0.834189746131166
2015,"The Baltic Sea","pelagic","her-31",2009,"SSB",0.67,1,0.67,0.964771965725203,0.874580832173711
2015,"The Baltic Sea","pelagic","her-31",2010,"SSB",0.611,1,0.611,1.00975518684405,0.91775281358876
2015,"The Baltic Sea","pelagic","her-31",2011,"SSB",0.733,1,0.733,0.965685162800387,0.954686192326464
2015,"The Baltic Sea","pelagic","her-31",2012,"SSB",1.045,1,1.045,0.985112679113165,1.04656263592652
2015,"The Baltic Sea","pelagic","her-31",2013,"SSB",1.221,1,1.221,1.1048411666637,1.15000561391537
2015,"The Baltic Sea","pelagic","her-31",2014,"SSB",1.235,1,1.235,1.14477425952339,1.25239432762271
2015,"The Baltic Sea","pelagic","her-3a22",1991,"SSB",303458,150220.4,2.0200851548791,1.29370176270709,1.29370176270709
2015,"The Baltic Sea","pelagic","her-3a22",1992,"SSB",310519,150220.4,2.06708942327407,1.36050646896722,1.36050646896722
2015,"The Baltic Sea","pelagic","her-3a22",1993,"SSB",277895,150220.4,1.84991519127895,1.34170002173029,1.34170002173029
2015,"The Baltic Sea","pelagic","her-3a22",1994,"SSB",226160,150220.4,1.50552122081954,1.28792724926131,1.28414963807677
2015,"The Baltic Sea","pelagic","her-3a22",1995,"SSB",194658,150220.4,1.29581601433627,1.14293979801073,1.1575470506602
2015,"The Baltic Sea","pelagic","her-3a22",1996,"SSB",135537,150220.4,0.90225428769994,1.1199202810816,1.15495740327857
2015,"The Baltic Sea","pelagic","her-3a22",1997,"SSB",148005,150220.4,0.985252335901116,1.07302417541095,1.12211354550183
2015,"The Baltic Sea","pelagic","her-3a22",1998,"SSB",115844,150220.4,0.771160241884591,0.891108626906246,0.920475620153658
2015,"The Baltic Sea","pelagic","her-3a22",1999,"SSB",113550,150220.4,0.755889346586749,0.873793292156472,0.88209424993805
2015,"The Baltic Sea","pelagic","her-3a22",2000,"SSB",121297,150220.4,0.807460238423011,0.865075301078159,0.915609069603397
2015,"The Baltic Sea","pelagic","her-3a22",2001,"SSB",129573,150220.4,0.862552622679743,0.861783984665364,0.905790026752692
2015,"The Baltic Sea","pelagic","her-3a22",2002,"SSB",162755,150220.4,1.08344139677434,0.919005283032264,0.857278980231324
2015,"The Baltic Sea","pelagic","her-3a22",2003,"SSB",130875,150220.4,0.871219887578518,0.835604806176219,0.77047733954012
2015,"The Baltic Sea","pelagic","her-3a22",2004,"SSB",138552,150220.4,0.922324797430975,0.90386089298326,0.828132886269584
